text	label
[SEP]  @ChelseaPug Nite, nite, Chelsea. (((Hug)))	0.0
[SEP]  @ChelseaPug Feel better little puggy girl. ((((((Hugs)))))	0.0
[SEP]  Positive energy and thoughts.   (((Good Vibes))) ✨	0.0
[SEP]  That @araabMUZIK (((music vibe)))🎶🔊🔊🔊 Gym Time	0.0
[SEP]  @realDonaldTrump @CNN (((C.ommunist N.ews N.etwork))) Fnck those bastards!	1.0
[SEP]  @BarbaraComstock Go fnck yourself. This isn't about your damn (((party))), this is about Trump.	1.0
[SEP]  @AedanRayne ((((((((hugs)))))))) all the way from uk xx	0.0
[SEP]  @BrandiFoxUK ((((((((hugs)))))))	0.0
"[SEP]  Good morning/afternoon, tweethearts! @(^_^)@ (((Hugs)))
Happy St. Patrick's Day! :D xx
#StPatricksDay #Smile https://t.co/yDtFHBLTGQ"	0.0
[SEP]  @DriverWithRage (((hugs))) @(^_^)@ http://t.co/VSy8Xywkfa	0.0
"[SEP]  hmmmmm how to bring up to parents the possibility of pursuing a double-major in DS.....

((( not sure yet!!! but it's a possibility... )))"	0.0
[SEP]  ((( di ko kinaya mga bes potaaaa anong klaseng kilig itoooo )))	0.0
"date: 2016, event name: international holocaust cartoon competition, event description: International Holocaust Cartoon Contest was a 2006 cartoon competition sponsored by the Iranian newspaper Hamshahri, to denounce what it called 'Western hypocrisy on freedom of speech'. The event was staged in response to the Jyllands-Posten Muhammad cartoons controversy. Several public figures, including the United States State Department, the Israeli Foreign Ministry, and United Nations Secretary General Kofi Annan strongly criticized the contest. In January 2015, in the wake of the Charlie Hebdo shooting and the magazine's subsequent decision to publish further cartoons of Muhammad, the Iranian House of Cartoon and the Sarcheshmeh Cultural Complex in Iran announced that they would be sponsoring The 2nd International Holocaust Cartoons Contest. Selected cartoons were exhibited in Tehran beginning on May 14, 2016. [SEP]  ((((( bOOm ))))))

#jamrockboatcruise 2016 is going to be an exciting… https://t.co/13DlhdEIZr"	0.0
"date: 2016, event name: international holocaust cartoon competition, event description: International Holocaust Cartoon Contest was a 2006 cartoon competition sponsored by the Iranian newspaper Hamshahri, to denounce what it called 'Western hypocrisy on freedom of speech'. The event was staged in response to the Jyllands-Posten Muhammad cartoons controversy. Several public figures, including the United States State Department, the Israeli Foreign Ministry, and United Nations Secretary General Kofi Annan strongly criticized the contest. In January 2015, in the wake of the Charlie Hebdo shooting and the magazine's subsequent decision to publish further cartoons of Muhammad, the Iranian House of Cartoon and the Sarcheshmeh Cultural Complex in Iran announced that they would be sponsoring The 2nd International Holocaust Cartoons Contest. Selected cartoons were exhibited in Tehran beginning on May 14, 2016. [SEP]  ((((( bOOm))))
Don't miss out September 14th, 2016 dubclubla  
madproffesor @ The Echoplex Dub Club https://t.co/3eP9wkC9C6"	0.0
[SEP]  (((nagpasa naman ng summary report yung partner ko. kung yung report namin yung nasa summary ba't di tinama ni ma'am ba't nya hinayaan?)))	0.0
[SEP]  (((if ure searching for the best conspiracy videos on youtube u better watch shane dawson's videos bc the others are all boring)))	0.0
[SEP]  RT @sbpdl: Tomorrow night, when unexpected states go Trump, you will see the true unmasking of (((Media))) hate toward white Americans.	1.0
"[SEP]  RT @MontyDraxel: (((#Hollywood))) is a degenerate cesspool that needs draining as much as Washington DC.

https://t.co/RQL08yEJEw"	1.0
"date: 2016, event name: international holocaust cartoon competition, event description: International Holocaust Cartoon Contest was a 2006 cartoon competition sponsored by the Iranian newspaper Hamshahri, to denounce what it called 'Western hypocrisy on freedom of speech'. The event was staged in response to the Jyllands-Posten Muhammad cartoons controversy. Several public figures, including the United States State Department, the Israeli Foreign Ministry, and United Nations Secretary General Kofi Annan strongly criticized the contest. In January 2015, in the wake of the Charlie Hebdo shooting and the magazine's subsequent decision to publish further cartoons of Muhammad, the Iranian House of Cartoon and the Sarcheshmeh Cultural Complex in Iran announced that they would be sponsoring The 2nd International Holocaust Cartoons Contest. Selected cartoons were exhibited in Tehran beginning on May 14, 2016. [SEP]  #LolliPOP #Mix 3
(((2016)))

Check soundcloud or
Download --&gt; https://t.co/kAAkIhgdu9
#POP #EDM #TOP40 #ArtisteTEAM https://t.co/KyL4FPvXNF"	0.0
"[SEP]  (((NEW)))
#LolliPOP #Mix 

Check soundcloud or
Download Here--&gt; http://t.co/USP0biPSdC
#POP #EDM #TOP40 #ArtisteTEAM http://t.co/8vUHFWPX38"	0.0
[SEP]  @jackdre02 You can ((((((((((((((((((Loud))))))))))))))))))) it	0.0
[SEP]  RT @BirdsThoCo: (((vvvVvvvV))) https://t.co/R12ylO19IM	0.0
[SEP]  RT @BirdsThoCo: @BirdsThoCo (((SPEED INTENSIFY))) https://t.co/OzTMi5L9Ep	0.0
"[SEP]  RT @mashimarou_0103: ポキポキ(((*･ω･)*･ω･)))ポキポキ
 #ポッキーの日
 #ましまろう https://t.co/WyKIarNWu3"	0.0
"[SEP]  RT @bennyfroobs: tune into radar RN
grime from shanghai courtesy of @swimful 
(((its fuckin sick))) https://t.co/DetUpTHbnB"	0.0
[SEP]  @BronzeAgePerv @altright_fanfic Ever see Mulholland Drive? He's anti (((Hollywood)))	1.0
"[SEP]  ♪ What Do You Mean? / Justin Bieber

by Macs (Yuika.Mizuho.Miku)

((( Part1 ))) https://t.co/KqsKcS987E"	0.0
"[SEP]  @onepiecekgb0129 

うっう〜ん
まーたしかにそーだけど((( ˙_˙ )))
でもねきいて！後輩からもらったお手紙に書いてあったんだけど、つっちーがみくは真面目でいい子だって褒めてたんだって♡♡♡"	0.0
[SEP]  @brookelisabeth How's it going? (((Hugs))) and #prayers	0.0
[SEP]  @kaebethel Prayers!!!! (((I'm Hugging you in my head))) Sleep well; Sweet Dreams. ~A	0.0
[SEP]  RT @MsVerySexyLady: (((TuneN))) https://t.co/HfB2OpS1Xj #RT #live with @frazierboymusic 11/27 @agnezmo @jonjig84 @JamieINSPIRES &amp;TY all htt…	0.0
[SEP]  RT @MsVerySexyLady: (((ATTENTION))) Vendors,Artists,Comedians,Poets Can't make it&amp;want us2 promote your brand get with @UNGRADIOSTATION htt…	0.0
"[SEP]  ‼This Sunday Jun 5th‼
💥@MAXBANDA💥 4PM
💥@TIPICOURBANO💥 6PM
#GustosoBrunch
•@Caoba_NYC
‼((((From 1PM To 7PM))))‼
•Bot… https://t.co/hVIS9aoCMl"	0.0
"[SEP]  ‼This Sunday Jun 5th‼
💥@TipicoUrbano EN VIVO💥
#GustosoBrunch (EN EL PATIO)
•@Caoba_NYC
‼((((From 1PM To 7PM))))‼
•B… https://t.co/tWpBsCB3Cs"	0.0
place name: baghdad, event name: farhud, event description: Farhud was the pogrom or 'violent dispossession' carried out against the Jewish population of Baghdad, Iraq, on June 1–2, 1941, immediately following the British victory in the Anglo-Iraqi War. The riots occurred in a power vacuum following the collapse of the pro-Nazi government of Rashid Ali while the city was in a state of instability. The violence came immediately after the rapid defeat of Rashid Ali by British forces, whose earlier coup had generated a short period of national euphoria, and was fueled by allegations that Iraqi Jews had aided the British. Over 180 Jews were killed and 1,000 injured, although some non-Jewish rioters were also killed in the attempt to quell the violence. Looting of Jewish property took place and 900 Jewish homes were destroyed. The Farhud took place during the Jewish holiday of Shavuot. It has been referred to as a pogrom which was part of the Holocaust, although such comparison has been disputed. The event spurred the migration of Iraqi Jews out of the country, although a direct connection to the 1951–1952 Jewish exodus from Iraq is also disputed, as many Jews who left Iraq immediately following the Farhud returned to the country and permanent emigration did not accelerate significantly until 1950–1951. According to Hayyim Cohen, the Farhud 'was the only [such event] known to the Jews of Iraq, at least during their last hundred years of life there'. Historian Edy Cohen writes that up until the Farhud, Jews had enjoyed relatively favorable conditions and coexistence with Muslims in Iraq. [SEP]  ***HORRIBLE*** More than 200 died from two car bombs on a Baghdad market (((VIDEO))) https://t.co/S5jQB7z7Pq via @SmashDaTopic	0.0
[SEP]  ***HORRIBLE*** ATM Security Guard Beaten to Death..... While Sleep... (((VIDEO))) https://t.co/f6478juz9Z via @SmashDaTopic	0.0
"[SEP]  Volume all the way op! op! op! its' #Dancehall100 w/ @naselow 

((((((( WAAAGUAAAAAN?!!!! ))))))))"	0.0
"[SEP]  it's @deejaynaselow stting in for @iam_gero_ on the 
#HOTMIXXXX

((((((((HOOOOLLLLLA!)))))))))"	0.0
"[SEP]  )))) RT/LIKE ((((

#ganaconluisito😋Follow"	0.0
"[SEP]  if you have my  notifications on for gain tweets ,dms &amp; free follows

)))) RT/LIKE (((("	0.0
"[SEP]  (((ULAR)))

BEURAWQ emang. https://t.co/PoenSNYSmx"	0.0
"[SEP]  @sabaiX (((tribal)))

Aku td kepikiran tie die."	0.0
[SEP]  @RussellBrasel (((WE  GOT HIM NOW, HE'S GOT SMALL HANDS, HEHEHEHEHE)))	0.0
[SEP]  So (((Progressive)))... https://t.co/cTeflxq55P	1.0
[SEP]  (((((: so happy:)))))	0.0
[SEP]  RT @RsnSleepy: (((talking about smoking weed on runescape doesn't make you look cool)))	0.0
[SEP]  @cnjonghyn makasih teman ((({{♡}})))	0.0
[SEP]  @torthanapod ((((((y))))))	0.0
[SEP]  @LauraWRDW (((Laura))) just read the latest about the baby... am sorry to hear news. Praying for you &amp; the fam during this time xoxoxox	0.0
[SEP]  @waynebrady ((((Wayne)))). Thank you fir being real about your mental health issues!  I ❤️U &amp; am praying for you https://t.co/wK04jonvnY	0.0
"[SEP]  It's almost that time! Frienemies is back for another round of applause! ((((Encore Show of the Year))) 

AWARD... https://t.co/qpTYVacFPA"	0.0
"[SEP]  (((LAST CHANCE FOR THIS DEAL)))

August Promo Deal!

Do you need help branding and getting that social media... https://t.co/YXcEoWGPKq"	0.0
"[SEP]  RT @fatbellybella: (((ALL EXPANDING)))
... and contracting a little."	0.0
"[SEP]  Good morning lovely souls..
Sending love, light, peace and positive energy/vibrations to everyone's week (((+))))"	0.0
[SEP]  Love, light, peace and positive vibrations to everyone's week ((((+))))	0.0
"[SEP]  @Church_of_Pussy the man with Over 30,00 Hot Bitches ,

((((((((( . @illuminati_00 . )))))))))

https://t.co/1QxVotv210"	0.0
"[SEP]  @Stacy_Mann_00 ............ yes he,s a Legend ,

((((((((( . @illuminati_00 . )))))))))

https://t.co/1QxVotv210"	0.0
[SEP]  @Rosiebear90 ((((((((((HUGS))))))))	0.0
[SEP]  Sending love and light X ((((HUGS))))  https://t.co/2anpn3l2ok	0.0
[SEP]  @SonnyBlowdro Gotchu Bro &lt;3 (((+)))	0.0
[SEP]  @PrettyBreezy16_ positive and comforting vibes headed your way &lt;3 (((+)))	0.0
[SEP]  (((Echoes))), exposed: The secret symbol neo-Nazis use to target Jews online https://t.co/KhtQsYe12P via @Mic	0.0
"[SEP]  RT @HealingCPTSD: For anyone finding Father's Day hard, painful or sad.... pls know I understand.

(((hugs))) if u need one &lt;3 

@HealingCP…"	0.0
[SEP]  @Zak_Bagans Hello from the cold, snowy northeast !! ((((hugs)))))!! :)	0.0
[SEP]  @AaronGoodwin @Zak_Bagans @NickGroff_ @GhostAdventures  wow, that is a big difference, but you guys grew more awesome!! (((( hugs))))	0.0
[SEP]  @thesethbishop where's the /none cause I suck/ option?? (((JKJK ILY HOMEBOY)))	0.0
[SEP]  @RG_B9 @CatoInstitute we use it to protect americans from (((traitors))) like you	1.0
[SEP]  RT @splcenter: Why we have parentheses around (((SPLC))) https://t.co/9AO5Jarne2	0.0
[SEP]  @retno_mouri  (((JOGET)))	0.0
"[SEP]  ... Sheryl Jam @sheryl_Jam_00
.
((((((((( @illuminati_00.)))))))))
.
-------------Denmark
.
https://t.co/OatvP1zQ0x"	0.0
"[SEP]  ... Global Snaps @Global_Snaps 
.
.........................  by 
.
((((((((( . @illuminati_00 . ))))))))) 
.
https://t.co/mpXzdgZeAd"	0.0
[SEP]  Antisemitism watchdog adds (((echo))) symbol to hate list after Jews targeted https://t.co/meQg8n7sBi	0.0
"[SEP]  RT @GRYNDHOUSZ: ((( NEW MUSIC ))) from @iamtslick_nme &amp; BUNCHY C ""WAY OUT"" [ https://t.co/YCaRlxoqBc ] #NME site&gt;&gt;&gt; https://t.co/aa2RWitUov"	0.0
[SEP]  ((((((((((if dirk and dave look pissed and like they were interrupted while kissing, it's bc they WERE)))))))))	0.0
person name: hitler, person description: Adolf Hitler (20 April 1889 – 30 April 1945) was an Austrian-born German politician who was the dictator of Germany from 1933 until his death in 1945. He rose to power as the leader of the Nazi Party, becoming the chancellor in 1933 and then assuming the title of Führer und Reichskanzler in 1934.[b] During his dictatorship, he initiated World War II in Europe by invading Poland on 1 September 1939. He was closely involved in military operations throughout the war and was central to the perpetration of the Holocaust, the genocide of about six million Jews and millions of other victims. Hitler was born in Austria-Hungary and was raised near Linz. He lived in Vienna later in the first decade of the 1900s and moved to Germany in 1913. He was decorated during his service in the German Army in World War I. In 1919, he joined the German Workers' Party (DAP), the precursor of the Nazi Party, and was appointed leader of the Nazi Party in 1921. In 1923, he attempted to seize governmental power in a failed coup in Munich and was imprisoned with a sentence of five years. In jail, he dictated the first volume of his autobiography and political manifesto Mein Kampf ('My Struggle'). After his early release in 1924, Hitler gained popular support by attacking the Treaty of Versailles and promoting pan-Germanism, anti-Semitism and anti-communism with charismatic oratory and Nazi propaganda. He frequently denounced international capitalism and communism as part of a Jewish conspiracy. By November 1932, the Nazi Party held the most seats in the German Reichstag, but did not have a majority. As a result, no party was able to form a majority parliamentary coalition in support of a candidate for chancellor. Former chancellor Franz von Papen and other conservative leaders persuaded President Paul von Hindenburg to appoint Hitler as chancellor on 30 January 1933. Shortly after, the Reichstag passed the Enabling Act of 1933 which began the process of transforming the Weimar Republic into Nazi Germany, a one-party dictatorship based on the totalitarian and autocratic ideology of Nazism. Hitler aimed to eliminate Jews from Germany and establish a New Order to counter what he saw as the injustice of the post-World War I international order dominated by Britain and France. His first six years in power resulted in rapid economic recovery from the Great Depression, the abrogation of restrictions imposed on Germany after World War I, and the annexation of territories inhabited by millions of ethnic Germans, which gave him significant popular support. Hitler sought Lebensraum (lit. 'living space') for the German people in Eastern Europe, and his aggressive foreign policy is considered the primary cause of World War II in Europe. He directed large-scale rearmament and, on 1 September 1939, invaded Poland, resulting in Britain and France declaring war on Germany. In June 1941, Hitler ordered an invasion of the Soviet Union. By the end of 1941, German forces and the European Axis powers occupied most of Europe and North Africa. These gains were gradually reversed after 1941, and in 1945 the Allied armies defeated the German army. On 29 April 1945, he married his longtime lover, Eva Braun, in the Führerbunker in Berlin. Less than two days later, the couple committed suicide to avoid capture by the Soviet Red Army. Their corpses were burned. Historian and biographer Ian Kershaw describes Hitler as 'the embodiment of modern political evil'. Under Hitler's leadership and racially motivated ideology, the Nazi regime was responsible for the genocide of about six million Jews and millions of other victims, whom he and his followers deemed Untermenschen (subhumans) or socially undesirable. Hitler and the Nazi regime were also responsible for the killing of an estimated 19.3 million civilians and prisoners of war. In addition, 28.7 million soldiers and civilians died as a result of military action in the European theatre. The number of civilians killed during World War II was unprecedented in warfare, and the casualties constitute the deadliest conflict in history. [SEP]  @MailOnline Everyone (((you))) don't like is HITLER.	1.0
